Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/6           rf::LuaBinder::class_chain<rf::LuaGlueBitstream> const& rf::LuaBinder::class_chain<rf::LuaGlueBitstream>::def<rf::LuaGlueBitstream, void, bool>(std::string const&, void (rf::LuaGlueBitstream::*)(bool), std::enable_if<std::is_member_function_pointer<void (rf::LuaGlueBitstream::*)(bool)>::value, void>::type*) const [1038]
                0.00    0.00       4/6           rf::LuaBinder::invoker<void (rf::LuaGlueBitstream::*)(bool), rf::LuaBinder::intetgral_sequence<unsigned long, 2ul>, void>::apply(lua_State*) [895]
[860]    0.0    0.00    0.00       6         std::array<void (rf::LuaGlueBitstream::*)(bool), 1ul>::operator[](unsigned long) [860]
                0.00    0.00       6/6           std::__array_traits<void (rf::LuaGlueBitstream::*)(bool), 1ul>::_S_ref(void (rf::LuaGlueBitstream::* const (&) [1])(bool), unsigned long) [858]
-----------------------------------------------
                0.00    0.00       1/6           std::__detail::_Compiler<std::regex_traits<char> >::_Compiler(char const*, char const*, std::regex_traits<char> const&, std::regex_constants::syntax_option_type) [1562]
                0.00    0.00       1/6           std::__detail::_Compiler<std::regex_traits<char> >::_M_atom() <cycle 1> [888]
                0.00    0.00       1/6           std::__detail::_Compiler<std::regex_traits<char> >::_M_quantifier() [933]
                0.00    0.00       3/6           std::__detail::_Compiler<std::regex_traits<char> >::_M_alternative() <cycle 1> [1134]
[861]    0.0    0.00    0.00       6         std::__detail::_StateSeq<std::regex_traits<char> >::_M_append(std::__detail::_StateSeq<std::regex_traits<char> > const&) [861]
                0.00    0.00       6/24          std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::operator[](unsigned long) [752]
-----------------------------------------------
                0.00    0.00       1/6           std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_init_functor(std::_Any_data&, std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false>&&, std::integral_constant<bool, false>) [1454]
                0.00    0.00       2/6           std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, false>) [1098]
                0.00    0.00       3/6           std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [974]
[862]    0.0    0.00    0.00       6         std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false>*& std::_Any_data::_M_access<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false>*>() [862]
                0.00    0.00       6/10          std::_Any_data::_M_access() [813]
-----------------------------------------------
                0.00    0.00       6/6           std::__add_ref<std::tuple_element<1ul, std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > > >::type>::type std::get<1ul, std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >(std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&) [865]
[863]    0.0    0.00    0.00       6         std::__add_ref<std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::type std::__get_helper<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >>(std::_Tuple_impl<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >>&) [863]
                0.00    0.00       6/6           std::_Tuple_impl<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::_M_head(std::_Tuple_impl<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&) [857]
-----------------------------------------------
                0.00    0.00       6/6           unsigned long* std::__copy_move_a2<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [1145]
[864]    0.0    0.00    0.00       6         std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*) [864]
                0.00    0.00       6/6           std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [855]
-----------------------------------------------
                0.00    0.00       6/6           std::unique_ptr<std::basic_streambuf<char, std::char_traits<char> >, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::get_deleter() [856]
[865]    0.0    0.00    0.00       6         std::__add_ref<std::tuple_element<1ul, std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > > >::type>::type std::get<1ul, std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >(std::tuple<std::basic_streambuf<char, std::char_traits<char> >*, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >&) [865]
                0.00    0.00       6/6           std::__add_ref<std::default_delete<std::basic_streambuf<char, std::char_traits<char> > > >::type std::__get_helper<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >>(std::_Tuple_impl<1ul, std::default_delete<std::basic_streambuf<char, std::char_traits<char> > >>&) [863]
-----------------------------------------------
                0.00    0.00       6/6           void std::swap<std::basic_streambuf<char, std::char_traits<char> >*>(std::basic_streambuf<char, std::char_traits<char> >*&, std::basic_streambuf<char, std::char_traits<char> >*&) [1158]
[866]    0.0    0.00    0.00       6         std::remove_reference<std::basic_streambuf<char, std::char_traits<char> >*&>::type&& std::move<std::basic_streambuf<char, std::char_traits<char> >*&>(std::basic_streambuf<char, std::char_traits<char> >*&) [866]
-----------------------------------------------
                0.00    0.00       6/6           void std::swap<std::_Deque_iterator<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> >&, std::__detail::_StateSeq<std::regex_traits<char> >*> >(std::_Deque_iterator<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> >&, std::__detail::_StateSeq<std::regex_traits<char> >*>&, std::_Deque_iterator<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> >&, std::__detail::_StateSeq<std::regex_traits<char> >*>&) [1159]
[867]    0.0    0.00    0.00       6         std::remove_reference<std::_Deque_iterator<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> >&, std::__detail::_StateSeq<std::regex_traits<char> >*>&>::type&& std::move<std::_Deque_iterator<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> >&, std::__detail::_StateSeq<std::regex_traits<char> >*>&>(std::_Deque_iterator<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> >&, std::__detail::_StateSeq<std::regex_traits<char> >*>&) [867]
-----------------------------------------------
                0.00    0.00       1/5           main [3]
                0.00    0.00       4/5           init_lua(int, char**) [1163]
[868]    0.0    0.00    0.00       5         rf::LuaBinder::dostring(std::string const&) [868]
                0.00    0.00      10/12          rf::LuaBinder::luaresult(int) [788]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::__detail::_State<std::regex_traits<char> > > >::deallocate(std::allocator<std::__detail::_State<std::regex_traits<char> > >&, std::__detail::_State<std::regex_traits<char> >*, unsigned long) [879]
[869]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::__detail::_State<std::regex_traits<char> > >::deallocate(std::__detail::_State<std::regex_traits<char> >*, unsigned long) [869]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::__detail::_State<std::regex_traits<char> > > >::allocate(std::allocator<std::__detail::_State<std::regex_traits<char> > >&, unsigned long) [880]
[870]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::__detail::_State<std::regex_traits<char> > >::allocate(unsigned long, void const*) [870]
                0.00    0.00       5/15          __gnu_cxx::new_allocator<std::__detail::_State<std::regex_traits<char> > >::max_size() const [770]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::push_back(std::__detail::_StateSeq<std::regex_traits<char> > const&) [883]
[871]    0.0    0.00    0.00       5         void __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::regex_traits<char> > >::construct<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> > const&>(std::__detail::_StateSeq<std::regex_traits<char> >*, std::__detail::_StateSeq<std::regex_traits<char> > const&) [871]
                0.00    0.00       5/5           std::__detail::_StateSeq<std::regex_traits<char> > const& std::forward<std::__detail::_StateSeq<std::regex_traits<char> > const&>(std::remove_reference<std::__detail::_StateSeq<std::regex_traits<char> > const&>::type&) [893]
                0.00    0.00       5/48          operator new(unsigned long, void*) [734]
-----------------------------------------------
                0.00    0.00       5/5           std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*>(__gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, __gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >, std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >*) [1489]
[872]    0.0    0.00    0.00       5         bool __gnu_cxx::operator!=<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >(__gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > const&, __gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > > const&) [872]
                0.00    0.00      10/12          __gnu_cxx::__normal_iterator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > const*, std::vector<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> >, std::allocator<std::sub_match<__gnu_cxx::__normal_iterator<char const*, std::string> > > > >::base() const [789]
-----------------------------------------------
                0.00    0.00       5/5           init_lua(int, char**) [1163]
[873]    0.0    0.00    0.00       5         rf::LuaBinder::class_chain<rf::LuaGlueBitstream> const& rf::LuaBinder::class_chain<rf::LuaGlueBitstream>::def<rf::LuaGlueBitstream, bool, int>(std::string const&, bool (rf::LuaGlueBitstream::*)(int), std::enable_if<std::is_member_function_pointer<bool (rf::LuaGlueBitstream::*)(int)>::value, void>::type*) const [873]
                0.00    0.00       5/5           std::array<bool (rf::LuaGlueBitstream::*)(int), 1ul>::operator[](unsigned long) [882]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Scanner<char>::_M_scan_normal() [886]
[874]    0.0    0.00    0.00       5         std::ctype<char>::narrow(char, char) const [874]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_emplace_back_aux<std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >&&) [885]
[875]    0.0    0.00    0.00       5         std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_check_len(unsigned long, char const*) const [875]
                0.00    0.00      20/35          std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::size() const [744]
                0.00    0.00      10/10          std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::max_size() const [800]
                0.00    0.00       5/10          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [815]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_emplace_back_aux<std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >&&) [885]
[876]    0.0    0.00    0.00       5         std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_allocate(unsigned long) [876]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::__detail::_State<std::regex_traits<char> > > >::allocate(std::allocator<std::__detail::_State<std::regex_traits<char> > >&, unsigned long) [880]
-----------------------------------------------
                0.00    0.00       2/5           std::function<bool (char)>::function(std::function<bool (char)> const&) [779]
                0.00    0.00       3/5           std::_Function_base::~_Function_base() [736]
[877]    0.0    0.00    0.00       5         std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [877]
                0.00    0.00       3/3           std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [974]
                0.00    0.00       2/2           std::_Function_base::_Base_manager<std::__detail::_AnyMatcher<std::regex_traits<char>, true, false, false> >::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, false>) [1098]
-----------------------------------------------
                0.00    0.00       5/5           std::array<bool (rf::LuaGlueBitstream::*)(int), 1ul>::operator[](unsigned long) [882]
[878]    0.0    0.00    0.00       5         std::__array_traits<bool (rf::LuaGlueBitstream::*)(int), 1ul>::_S_ref(bool (rf::LuaGlueBitstream::* const (&) [1])(int), unsigned long) [878]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_deallocate(std::__detail::_State<std::regex_traits<char> >*, unsigned long) [845]
[879]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::__detail::_State<std::regex_traits<char> > > >::deallocate(std::allocator<std::__detail::_State<std::regex_traits<char> > >&, std::__detail::_State<std::regex_traits<char> >*, unsigned long) [879]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::__detail::_State<std::regex_traits<char> > >::deallocate(std::__detail::_State<std::regex_traits<char> >*, unsigned long) [869]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_allocate(unsigned long) [876]
[880]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::__detail::_State<std::regex_traits<char> > > >::allocate(std::allocator<std::__detail::_State<std::regex_traits<char> > >&, unsigned long) [880]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::__detail::_State<std::regex_traits<char> > >::allocate(unsigned long, void const*) [870]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_State<std::regex_traits<char> >* std::uninitialized_copy<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*>(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*) [890]
[881]    0.0    0.00    0.00       5         std::__detail::_State<std::regex_traits<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*>(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*) [881]
                0.00    0.00      15/40          std::__detail::_State<std::regex_traits<char> >* std::__addressof<std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >&) [743]
                0.00    0.00      15/15          void std::_Construct<std::__detail::_State<std::regex_traits<char> >, std::__detail::_State<std::regex_traits<char> >&>(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >&) [781]
-----------------------------------------------
                0.00    0.00       5/5           rf::LuaBinder::class_chain<rf::LuaGlueBitstream> const& rf::LuaBinder::class_chain<rf::LuaGlueBitstream>::def<rf::LuaGlueBitstream, bool, int>(std::string const&, bool (rf::LuaGlueBitstream::*)(int), std::enable_if<std::is_member_function_pointer<bool (rf::LuaGlueBitstream::*)(int)>::value, void>::type*) const [873]
[882]    0.0    0.00    0.00       5         std::array<bool (rf::LuaGlueBitstream::*)(int), 1ul>::operator[](unsigned long) [882]
                0.00    0.00       5/5           std::__array_traits<bool (rf::LuaGlueBitstream::*)(int), 1ul>::_S_ref(bool (rf::LuaGlueBitstream::* const (&) [1])(int), unsigned long) [878]
-----------------------------------------------
                0.00    0.00       5/5           std::stack<std::__detail::_StateSeq<std::regex_traits<char> >, std::deque<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > > >::push(std::__detail::_StateSeq<std::regex_traits<char> > const&) [884]
[883]    0.0    0.00    0.00       5         std::deque<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::push_back(std::__detail::_StateSeq<std::regex_traits<char> > const&) [883]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::regex_traits<char> > >::construct<std::__detail::_StateSeq<std::regex_traits<char> >, std::__detail::_StateSeq<std::regex_traits<char> > const&>(std::__detail::_StateSeq<std::regex_traits<char> >*, std::__detail::_StateSeq<std::regex_traits<char> > const&) [871]
-----------------------------------------------
                0.00    0.00       1/5           std::__detail::_Compiler<std::regex_traits<char> >::_M_atom() <cycle 1> [888]
                0.00    0.00       1/5           std::__detail::_Compiler<std::regex_traits<char> >::_M_quantifier() [933]
                0.00    0.00       3/5           std::__detail::_Compiler<std::regex_traits<char> >::_M_alternative() <cycle 1> [1134]
[884]    0.0    0.00    0.00       5         std::stack<std::__detail::_StateSeq<std::regex_traits<char> >, std::deque<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > > >::push(std::__detail::_StateSeq<std::regex_traits<char> > const&) [884]
                0.00    0.00       5/5           std::deque<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > >::push_back(std::__detail::_StateSeq<std::regex_traits<char> > const&) [883]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::emplace_back<std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >&&) [807]
[885]    0.0    0.00    0.00       5         void std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_emplace_back_aux<std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >&&) [885]
                0.00    0.00      10/13          std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_get_Tp_allocator() [787]
                0.00    0.00       5/5           std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_check_len(unsigned long, char const*) const [875]
                0.00    0.00       5/5           std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_allocate(unsigned long) [876]
                0.00    0.00       5/45          std::__detail::_State<std::regex_traits<char> >&& std::forward<std::__detail::_State<std::regex_traits<char> > >(std::remove_reference<std::__detail::_State<std::regex_traits<char> > >::type&) [740]
                0.00    0.00       5/35          std::vector<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::size() const [744]
                0.00    0.00       5/10          decltype (_S_construct({parm#1}, {parm#2}, (forward<std::__detail::_State<std::regex_traits<char> > >)({parm#3}))) std::allocator_traits<std::allocator<std::__detail::_State<std::regex_traits<char> > > >::construct<std::__detail::_State<std::regex_traits<char> >, std::__detail::_State<std::regex_traits<char> > >(std::allocator<std::__detail::_State<std::regex_traits<char> > >&, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >&&) [806]
                0.00    0.00       5/5           std::__detail::_State<std::regex_traits<char> >* std::__uninitialized_move_if_noexcept_a<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::allocator<std::__detail::_State<std::regex_traits<char> > > >(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::allocator<std::__detail::_State<std::regex_traits<char> > >&) [892]
                0.00    0.00       5/7           void std::_Destroy<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::allocator<std::__detail::_State<std::regex_traits<char> > >&) [851]
                0.00    0.00       5/7           std::_Vector_base<std::__detail::_State<std::regex_traits<char> >, std::allocator<std::__detail::_State<std::regex_traits<char> > > >::_M_deallocate(std::__detail::_State<std::regex_traits<char> >*, unsigned long) [845]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Scanner<char>::_M_advance() [847]
[886]    0.0    0.00    0.00       5         std::__detail::_Scanner<char>::_M_scan_normal() [886]
                0.00    0.00       5/5           std::ctype<char>::narrow(char, char) const [874]
                0.00    0.00       1/4           std::__detail::_ScannerBase::_M_is_ecma() const [910]
                0.00    0.00       1/16          std::regex_constants::operator&(std::regex_constants::syntax_option_type, std::regex_constants::syntax_option_type) [769]
                0.00    0.00       1/1           std::__detail::_ScannerBase::_M_is_grep() const [1264]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Compiler<std::regex_traits<char> >::_M_term() <cycle 1> [889]
[887]    0.0    0.00    0.00       5         std::__detail::_Compiler<std::regex_traits<char> >::_M_assertion() [887]
                0.00    0.00      20/71          std::__detail::_Compiler<std::regex_traits<char> >::_M_match_token(std::__detail::_ScannerBase::_TokenT) [723]
-----------------------------------------------
                                   5             std::__detail::_Compiler<std::regex_traits<char> >::_M_term() <cycle 1> [889]
[888]    0.0    0.00    0.00       5         std::__detail::_Compiler<std::regex_traits<char> >::_M_atom() <cycle 1> [888]
                0.00    0.00      18/71          std::__detail::_Compiler<std::regex_traits<char> >::_M_match_token(std::__detail::_ScannerBase::_TokenT) [723]
                0.00    0.00       5/16          std::regex_constants::operator&(std::regex_constants::syntax_option_type, std::regex_constants::syntax_option_type) [769]
                0.00    0.00       4/4           std::__detail::_Compiler<std::regex_traits<char> >::_M_try_char() [932]
                0.00    0.00       2/2           std::__detail::_Compiler<std::regex_traits<char> >::_M_bracket_expression() [1136]
                0.00    0.00       1/1           void std::__detail::_Compiler<std::regex_traits<char> >::_M_insert_any_matcher_ecma<false, false>() [1561]
                0.00    0.00       1/1           void std::__detail::_Compiler<std::regex_traits<char> >::_M_insert_char_matcher<false, false>() [1560]
                0.00    0.00       1/2           std::__detail::_NFA<std::regex_traits<char> >::_M_insert_subexpr_begin() [1132]
                0.00    0.00       1/7           std::__detail::_StateSeq<std::regex_traits<char> >::_StateSeq(std::__detail::_NFA<std::regex_traits<char> >&, long) [848]
                0.00    0.00       1/9           std::__detail::_Compiler<std::regex_traits<char> >::_M_pop() [826]
                0.00    0.00       1/6           std::__detail::_StateSeq<std::regex_traits<char> >::_M_append(std::__detail::_StateSeq<std::regex_traits<char> > const&) [861]
                0.00    0.00       1/2           std::__detail::_NFA<std::regex_traits<char> >::_M_insert_subexpr_end() [1131]
                0.00    0.00       1/4           std::__detail::_StateSeq<std::regex_traits<char> >::_M_append(long) [934]
                0.00    0.00       1/5           std::stack<std::__detail::_StateSeq<std::regex_traits<char> >, std::deque<std::__detail::_StateSeq<std::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::regex_traits<char> > > > >::push(std::__detail::_StateSeq<std::regex_traits<char> > const&) [884]
                                   1             std::__detail::_Compiler<std::regex_traits<char> >::_M_disjunction() <cycle 1> [1135]
-----------------------------------------------
                                   5             std::__detail::_Compiler<std::regex_traits<char> >::_M_alternative() <cycle 1> [1134]
[889]    0.0    0.00    0.00       5         std::__detail::_Compiler<std::regex_traits<char> >::_M_term() <cycle 1> [889]
                0.00    0.00       5/5           std::__detail::_Compiler<std::regex_traits<char> >::_M_assertion() [887]
                0.00    0.00       4/4           std::__detail::_Compiler<std::regex_traits<char> >::_M_quantifier() [933]
                                   5             std::__detail::_Compiler<std::regex_traits<char> >::_M_atom() <cycle 1> [888]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_State<std::regex_traits<char> >* std::__uninitialized_copy_a<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::allocator<std::__detail::_State<std::regex_traits<char> > >&) [891]
[890]    0.0    0.00    0.00       5         std::__detail::_State<std::regex_traits<char> >* std::uninitialized_copy<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*>(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*) [890]
                0.00    0.00       5/5           std::__detail::_State<std::regex_traits<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*>(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*) [881]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_State<std::regex_traits<char> >* std::__uninitialized_move_if_noexcept_a<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::allocator<std::__detail::_State<std::regex_traits<char> > > >(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::allocator<std::__detail::_State<std::regex_traits<char> > >&) [892]
[891]    0.0    0.00    0.00       5         std::__detail::_State<std::regex_traits<char> >* std::__uninitialized_copy_a<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> > >(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::allocator<std::__detail::_State<std::regex_traits<char> > >&) [891]
                0.00    0.00       5/5           std::__detail::_State<std::regex_traits<char> >* std::uninitialized_copy<std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*>(std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*, std::__detail::_State<std::regex_traits<char> >*) [890]
-----------------------------------------------
